GeographyCode,MedianAge
E01011210,39
E01011211,46
E01011212,46
E01011213,48
E01011214,42
E01011215,42
E01011216,46
E01011217,52
E01011218,43
E01011219,47
E01011220,34
E01011221,43
E01011222,39
E01011223,28
E01011224,36
E01011225,27
E01011226,44.5
E01011227,42
E01011228,44
E01011229,22
E01011230,25
E01011231,38
E01011232,36
E01011233,36
E01011234,38
E01011235,29
E01011236,27
E01011237,29
E01011238,38
E01011239,36
E01011240,38
E01011241,42
E01011242,41
E01011243,44
E01011244,36
E01011245,40
E01011246,35
E01011247,41
E01011248,43
E01011249,39
E01011250,37
E01011251,32
E01011252,49
E01011253,39
E01011254,50
E01011255,35
E01011256,41
E01011257,28
E01011258,25
E01011259,30
E01011260,33
E01011261,27
E01011262,27
E01011263,35
E01011264,48
E01011265,40
E01011266,38
E01011267,41
E01011268,38.5
E01011269,43
E01011270,49
E01011271,40.5
E01011272,41
E01011273,40
E01011274,39.5
E01011275,42
E01011276,40
E01011277,36
E01011278,41
E01011279,43
E01011280,41
E01011281,32
E01011282,34.5
E01011283,32
E01011284,29
E01011286,37
E01011287,39
E01011292,37
E01011293,31
E01011294,33
E01011295,32
E01011296,51.5
E01011297,41
E01011298,36
E01011299,36
E01011300,36
E01011301,43
E01011302,53
E01011303,43
E01011304,38
E01011305,39
E01011306,41
E01011307,40
E01011308,42
E01011309,45
E01011310,46
E01011311,46
E01011312,28
E01011313,30
E01011314,32
E01011315,36
E01011316,30
E01011317,35
E01011318,30
E01011319,35
E01011320,38
E01011321,33
E01011322,39
E01011323,44
E01011324,19
E01011325,37
E01011326,33
E01011327,37
E01011328,37
E01011329,41
E01011330,40
E01011331,37
E01011332,32
E01011333,40
E01011334,34
E01011335,35
E01011336,40
E01011337,25
E01011338,32
E01011339,37
E01011340,36
E01011341,37.5
E01011342,30
E01011343,39
E01011344,30
E01011345,36
E01011346,37
E01011347,30
E01011348,30
E01011349,39
E01011350,37
E01011351,35
E01011352,31
E01011353,35
E01011354,31
E01011355,32
E01011356,35
E01011357,32
E01011358,39
E01011359,32
E01011360,28
E01011361,31
E01011362,32
E01011363,31
E01011364,29
E01011366,32
E01011368,30
E01011369,40
E01011370,31
E01011371,42
E01011372,27
E01011373,29
E01011374,33
E01011375,26
E01011376,48
E01011377,49
E01011378,37.5
E01011379,41
E01011380,49
E01011381,46
E01011382,45
E01011383,43
E01011384,41
E01011385,49
E01011386,43
E01011388,44
E01011390,41
E01011391,48
E01011392,48
E01011393,40
E01011394,44
E01011395,35
E01011396,38
E01011397,41
E01011398,42
E01011399,42
E01011400,42
E01011401,41
E01011402,51
E01011403,52
E01011404,41
E01011405,54
E01011406,44
E01011407,42
E01011408,56
E01011409,43
E01011410,50
E01011411,41
E01011412,48.5
E01011413,41
E01011414,43
E01011415,40
E01011416,41
E01011417,50
E01011418,42
E01011419,48
E01011420,57
E01011421,36
E01011422,27
E01011423,31
E01011424,28
E01011425,39
E01011426,25
E01011427,24
E01011428,28
E01011429,27
E01011430,26
E01011431,30
E01011432,28
E01011433,28
E01011434,28
E01011435,21
E01011440,22
E01011441,22
E01011442,22
E01011443,22
E01011444,21
E01011445,21
E01011446,21
E01011447,21
E01011448,21
E01011449,23
E01011450,34
E01011451,20
E01011452,41
E01011453,43
E01011454,36
E01011455,40
E01011456,43
E01011457,42
E01011458,45
E01011459,42
E01011460,36
E01011461,46
E01011462,38
E01011463,41
E01011464,32
E01011465,41
E01011466,42
E01011467,34
E01011468,39
E01011469,41
E01011470,40
E01011471,36
E01011472,37
E01011473,28
E01011474,32
E01011475,32
E01011476,33
E01011477,30
E01011478,25
E01011479,22
E01011480,35
E01011481,24
E01011482,28
E01011483,24.5
E01011484,33.5
E01011485,36
E01011488,29
E01011489,31
E01011490,32
E01011491,34
E01011492,33
E01011493,32
E01011494,33
E01011496,36
E01011497,31
E01011499,31
E01011500,44
E01011502,40
E01011504,38
E01011505,40
E01011506,36
E01011507,40
E01011508,35
E01011509,46
E01011510,44
E01011511,39
E01011512,38
E01011513,36
E01011514,37
E01011515,38
E01011516,37
E01011517,36
E01011518,34
E01011519,39
E01011520,45
E01011521,43
E01011522,44
E01011523,41
E01011524,42
E01011525,37
E01011526,39
E01011527,46
E01011528,38
E01011529,37
E01011530,41
E01011531,54
E01011532,38
E01011533,38
E01011534,38
E01011535,44
E01011536,43
E01011537,46
E01011538,41
E01011540,37
E01011541,44
E01011545,37
E01011546,37
E01011547,38
E01011548,44
E01011549,40
E01011550,39
E01011551,36
E01011552,36
E01011553,42
E01011554,43
E01011555,46
E01011556,35
E01011557,45
E01011558,35
E01011559,37
E01011560,37
E01011561,46
E01011562,47
E01011563,48
E01011564,43
E01011565,45
E01011566,41
E01011567,41
E01011568,45
E01011569,44
E01011570,42
E01011571,47
E01011572,42
E01011573,42
E01011574,49
E01011576,49
E01011578,46
E01011579,38
E01011580,48
E01011581,47
E01011582,41
E01011583,44
E01011584,46
E01011585,38
E01011586,41
E01011587,37
E01011588,37
E01011589,37
E01011590,44
E01011591,35.5
E01011592,42
E01011593,40
E01011594,37
E01011595,40
E01011596,39
E01011597,35
E01011598,37
E01011599,38
E01011600,42
E01011601,36
E01011602,45
E01011603,42
E01011604,39
E01011605,46
E01011606,39
E01011607,36
E01011608,37
E01011609,40
E01011610,42
E01011611,38
E01011612,51
E01011613,35
E01011614,39
E01011615,38
E01011616,40
E01011617,34
E01011618,31
E01011620,31
E01011621,33.5
E01011622,29
E01011623,30
E01011624,29
E01011625,32
E01011626,29
E01011627,42
E01011628,48
E01011629,43
E01011630,36
E01011632,36
E01011633,44
E01011634,41
E01011635,43
E01011636,47
E01011637,38
E01011638,42
E01011639,38
E01011641,41
E01011642,38
E01011643,47.5
E01011644,44
E01011645,36
E01011646,37
E01011647,29
E01011648,34
E01011649,49
E01011650,43
E01011651,36
E01011652,38
E01011653,36
E01011654,40
E01011655,46
E01011656,30
E01011657,35
E01011658,35
E01011659,40
E01011660,38
E01011661,47
E01011662,30
E01011663,25
E01011664,38
E01011665,41
E01011666,41
E01011667,23
E01011668,22
E01011669,22
E01011670,23
E01011671,28
E01011673,29
E01011677,36
E01011678,20
E01011681,24
E01011684,42
E01011685,27
E01011686,42
E01011687,41
E01011688,33
E01011689,42
E01011690,35
E01011691,30
E01011692,33
E01011693,28
E01011694,24
E01011695,36
E01011696,50
E01011697,36
E01011698,45
E01011699,47
E01011700,43
E01011701,46
E01011702,50
E01011703,55
E01011704,49
E01011705,42
E01011706,45
E01011707,48
E01011708,47
E01011709,47
E01011710,43
E01011711,49
E01011712,45
E01011713,43
E01011714,44
E01011715,44
E01011716,45
E01011717,41
E01011718,36
E01011719,49
E01011720,41
E01011721,35
E01011722,32
E01011723,34
E01011724,34
E01011725,31
E01011726,35
E01011727,40
E01011728,46
E01011729,34
E01011730,30
E01011731,44
E01011732,39
E01011733,45
E01011734,33
E01011735,35
E01011736,41
E01011737,34
E01011738,43
E01011739,39
E01011740,35
E01011741,46
E01011742,39
E01011743,47
E01011744,43
E01011745,29
E01011746,37
E01011747,35
E01011748,42
E01011749,35
E01011750,33
E01011751,42
E01011752,39
E01011753,43.5
E01011754,44
E01011755,43
E01011756,48
E01011757,38
E01011758,40.5
E01011759,39
E01011760,37
E01011761,40
E01011762,39
E01011763,43
E01011764,39
E01011765,41
E01011766,40
E01011767,48
E01011768,46
E01011769,37
E01011770,41
E01011771,47
E01011772,41
E01011773,47
E01011774,44
E01011775,35
E01011776,38
E01011777,46
E01011778,39
E01011779,40
E01011780,42
E01011781,38
E01011782,45
E01011783,41
E01011784,42
E01011785,37
E01011786,35
E01011787,43
E01011788,47
E01011789,43
E01011790,41
E01011791,42
E01011792,36
E01011793,48
E01011794,41
E01011795,44
E01011796,43
E01011797,42
E01011798,42
E01011799,45
E01011800,40
E01011801,38
E01011802,47
E01011803,36
E01011804,41
E01011805,46
E01011806,43
E01011807,38
E01011808,42
E01011809,47
E01011810,40
E01011811,32
E01011812,38
E01011813,38
E01011814,36
E01011815,45
E01011816,42
E01011817,38
E01011818,44
E01011819,38
E01011820,38
E01011821,45
E01011822,38
E01011823,46
E01011824,35
E01011825,37
E01011826,43
E01011827,49
E01011828,40
E01011829,42
E01011830,50
E01011831,41
E01011832,43
E01011833,43
E01011834,35
E01011835,47
E01011836,37
E01011837,41
E01011838,38
E01011839,40.5
E01011840,41
E01011841,45
E01011842,40
E01011843,36
E01011844,35
E01011845,55
E01011846,45
E01011847,47
E01011848,50
E01011849,54
E01011850,39
E01011851,44
E01011852,33
E01011853,40
E01011854,36
E01011855,41
E01011856,42
E01011857,51
E01011858,41
E01011859,44
E01011860,44
E01011861,37
E01011862,39
E01011863,41
E01011864,37
E01011865,41
E01011866,41
E01011867,39
E01011868,38.5
E01011869,34
E01011870,50
E01011871,38
E01011872,38
E01011873,37
E01011874,45
E01011875,40
E01011876,42
E01011877,41
E01011878,42
E01011879,40
E01011880,41
E01011881,42
E01011882,48
E01011883,44
E01011884,36
E01011885,50
E01011886,46
E01011887,43
E01011888,48
E01011889,40
E01011890,43
E01011891,47
E01011892,39
E01011893,46
E01011894,42
E01011895,41
E01011896,44
E01011897,44
E01011898,33
E01011899,31
E01011900,42
E01011901,28
E01011902,47
E01011903,49
E01011904,30
E01011905,45.5
E01011906,32.5
E01011907,40
E01011908,34
E01011909,44
E01011910,45
E01011911,33
E01011912,32
E01011913,29
E01011914,34
E01011915,31
E01011916,38
E01011917,31
E01011918,35
E01011919,35
E01011920,39
E01011921,41
E01011922,39
E01011923,40
E01011924,39
E01011925,31
E01011926,32
E01011927,40
E01011928,47
E01011929,50
E01011930,41
E01011931,44
E01011932,43
E01011933,40
E01011934,46
E01011935,39
E01011936,42
E01011937,45
E01011938,39
E01011939,49
E01011940,41
E01011941,48
E01011942,51
E01011943,39
E01011944,32
E01011945,50
E01011946,49
E01011947,54
E01011948,49.5
E01011949,36
E01011950,35
E01011951,31
E01011952,41
E01011953,32
E01011954,38
E01011955,36
E01011957,36
E01011959,46
E01011960,53
E01011961,40
E01011962,38
E01011963,51
E01011964,37
E01011965,46
E01011966,44
E01011967,37
E01011968,49
E01011969,50
E01011970,43
E01011971,37
E01011973,32
E01011974,36
E01011975,34
E01011976,34
E01011977,33
E01011978,35
E01011979,33
E01011980,42
E01011981,40
E01011982,49
E01011983,44.5
E01011984,53
E01011985,47
E01011986,44
E01011987,39
E01011988,43
E01011989,38
E01011990,39
E01011991,43
E01011992,33
E01011993,40
E01011994,38
E01011995,47
E01011996,49
E01011997,41
E01011998,48
E01011999,32
E01012000,41
E01012001,35
E01012002,43
E01012003,48
E01012005,38
E01012007,48
E01012008,39
E01012009,39
E01012010,45
E01012011,35
E01012012,35
E01012013,36
E01012014,30
E01012015,43
E01012016,39
E01012017,48
E01012018,39
E01012019,33
E01012020,36
E01012021,31
E01012022,41
E01012023,61
E01012024,46
E01012025,45
E01012026,38
E01012027,36
E01012030,43
E01012031,43
E01012032,36
E01012033,46
E01012034,38
E01012035,43
E01012036,26
E01012037,29
E01012038,28
E01012039,25
E01012040,27
E01012041,43.5
E01012042,42
E01012043,47
E01012044,29
E01012045,30
E01012046,52
E01012047,39
E01012048,47
E01012049,47
E01012050,35
E01012051,35
E01012052,47
E01012053,41
E01012054,35
E01012055,40
E01012056,29
E01012057,35
E01012058,32
E01012059,36
E01012060,31
E01012061,32
E01012062,47
E01012063,48
E01012064,41
E01012065,48
E01012066,38
E01012067,53
E01012068,22
E01012071,50.5
E01012073,47
E01012074,34
E01012075,34
E01012076,28
E01012077,44
E01012078,30
E01012079,38
E01012080,39
E01012081,35
E01012082,32
E01012083,31
E01012084,33
E01012085,36
E01012088,32
E01012089,31
E01012090,37
E01012091,29
E01012092,21
E01012093,24
E01012094,27
E01012095,45
E01012096,36
E01012097,49
E01012098,40
E01012099,33
E01012100,37
E01012101,45
E01012102,31
E01012105,42
E01012106,43
E01012107,43
E01012108,38
E01012109,44.5
E01012110,39
E01012111,49
E01012112,41
E01012113,27
E01012114,27
E01012117,46
E01012118,42
E01012119,40
E01012120,55
E01012121,40
E01012124,53
E01012127,39
E01012128,41
E01012129,40
E01012130,47
E01012131,44
E01012132,45
E01012134,49
E01012136,41
E01012137,44
E01012138,38
E01012139,47
E01012140,43
E01012141,49
E01012142,42
E01012143,31
E01012144,46
E01012145,40
E01012146,49
E01012147,47
E01012148,37
E01012149,48
E01012150,39
E01012151,49
E01012152,49
E01012154,54
E01012155,48
E01012156,49
E01012157,47.5
E01012158,53
E01012159,45
E01012160,45
E01012161,43
E01012162,37
E01012163,41
E01012164,47
E01012165,38
E01012167,39
E01012168,36.5
E01012170,35
E01012171,46
E01012172,48
E01012173,49
E01012174,49
E01012175,36
E01012176,51
E01012177,41
E01012178,44
E01012179,45
E01012180,38
E01012181,38
E01012182,53
E01012183,43
E01012184,41
E01012185,40
E01012186,46
E01012187,39
E01012188,42
E01012189,50
E01012190,43
E01012191,50
E01012192,44
E01012193,34
E01012194,32
E01012195,30
E01012196,37
E01012197,31
E01012198,34
E01012199,49
E01012200,44
E01012201,45
E01012202,44
E01012203,36
E01012204,57
E01012205,48
E01012206,51
E01012207,43
E01012208,44
E01012209,44
E01012210,46
E01012211,41
E01012212,47
E01012213,58
E01012214,35.5
E01012215,34
E01012216,34
E01012217,35
E01012218,42
E01012219,41
E01012223,47
E01012224,46
E01012225,48
E01012226,50
E01012227,31
E01012228,37
E01012230,36
E01012231,34
E01012232,37
E01012233,46
E01012234,38
E01012235,46
E01012236,40
E01012237,43
E01012238,37
E01012239,28.5
E01012240,40
E01012241,44
E01012242,45
E01012243,40
E01012244,43
E01012245,36
E01012246,42
E01012247,35
E01012248,44
E01012249,38
E01012250,41
E01012251,31
E01012252,27
E01012253,39
E01012254,30
E01012255,58
E01012256,54
E01012257,48
E01012258,34
E01012259,40
E01012260,47
E01012261,39
E01012262,26
E01012264,35
E01012266,34
E01012267,40
E01012268,37
E01012269,47
E01012270,41
E01012271,30
E01012272,52
E01012273,32
E01012274,34
E01012275,38
E01012276,46
E01012277,37
E01012278,36
E01012279,37
E01012280,42
E01012281,44
E01012282,36
E01012283,33
E01012284,45
E01012285,47
E01012286,28
E01012287,24
E01012288,30
E01012289,39
E01012290,52
E01012291,35
E01012292,33
E01012294,48
E01012295,39
E01012296,45
E01012297,40
E01012298,48
E01012299,40
E01012300,48
E01012301,44
E01012302,46
E01012303,44
E01012304,41
E01012305,33
E01012306,45
E01012307,36
E01012309,39
E01012310,42
E01012311,39
E01012312,35
E01012313,43
E01012314,39
E01012315,45
E01012316,43
E01012317,46
E01012318,31
E01012319,33
E01012323,38
E01012324,42
E01012325,47
E01012326,45
E01012327,29
E01012328,41
E01012329,51
E01012330,44
E01012331,43
E01012332,45
E01012333,45
E01012334,41.5
E01012335,49
E01012336,52
E01012337,50
E01012338,44
E01012339,48
E01012340,37
E01012341,36
E01012342,40
E01012343,45.5
E01012344,40
E01012345,51
E01012346,38
E01012347,49
E01012348,54
E01012349,35
E01012350,40
E01012351,41
E01012352,39
E01012353,31
E01012354,31
E01012355,35
E01012356,36
E01012357,34
E01012358,38
E01012359,27
E01012360,49
E01012361,48
E01012362,32
E01012363,35
E01012364,36
E01012365,45
E01012366,48
E01012367,35
E01012368,39
E01012369,41
E01012370,33
E01012371,42
E01012372,49
E01012373,50
E01012374,38
E01012375,44
E01012376,35
E01012377,40
E01012378,48
E01012379,39
E01012380,36
E01012381,35
E01012382,37
E01012383,42
E01012384,47
E01012385,42
E01012386,37
E01012387,48
E01012388,33
E01012389,48
E01012390,43
E01012391,37
E01012392,37
E01012393,46
E01012394,45
E01012395,49
E01012396,35
E01012397,32
E01012398,42
E01012399,39
E01012400,38
E01012401,50
E01012402,38.5
E01012403,31
E01012404,39
E01012405,40
E01012406,39
E01012407,37
E01012408,31
E01012409,42
E01012410,44
E01012411,48
E01012412,37
E01012413,39
E01012414,45
E01012415,45
E01012416,43
E01012417,38
E01012418,53
E01012419,36
E01012420,40
E01012421,44
E01012422,33
E01012423,45
E01012424,33
E01012425,40
E01012426,46
E01012427,35
E01012428,34
E01012429,40
E01012430,31
E01012431,34
E01012432,37
E01012433,34
E01012434,40
E01012435,40
E01012436,27
E01012437,34
E01012438,37
E01012439,36
E01012440,40
E01012441,33
E01012442,30
E01012443,37
E01012444,30
E01012445,35
E01012446,47
E01012447,43
E01012448,37
E01012449,54
E01012450,49
E01012451,42
E01012452,48
E01012453,30
E01012454,32
E01012455,29
E01012457,34
E01012458,31
E01012459,38
E01012460,36
E01012461,43
E01012462,41
E01012463,54.5
E01012464,41
E01012465,39
E01012466,33
E01012467,54
E01012468,41
E01012469,42
E01012470,42
E01012471,38
E01012472,46
E01012473,50
E01012474,44
E01012475,42
E01012476,46
E01012477,45
E01012478,39
E01012479,35
E01012480,35
E01012481,34
E01012482,41
E01012483,38
E01012485,40
E01012486,44
E01012487,42
E01012488,48
E01012489,44
E01012490,48
E01012491,45
E01012492,48
E01012493,40
E01012494,40
E01012495,37
E01012496,45.5
E01012497,40
E01012498,38
E01012499,35
E01012500,47
E01012501,39
E01012502,44
E01012503,42
E01012504,33
E01012505,38
E01012506,33
E01012507,34
E01012508,38
E01012509,47
E01012510,37
E01012511,33
E01012512,50
E01012513,41
E01012514,42
E01012515,43
E01012516,48
E01012517,40
E01012518,40
E01012519,44
E01012520,36
E01012521,42
E01012522,40
E01012523,36
E01012524,44
E01012525,35
E01012526,28
E01012527,43
E01012528,51
E01012529,44
E01012530,44
E01012531,46
E01012532,51
E01012533,27
E01012534,32
E01012535,32
E01012536,35
E01012537,36
E01012538,43
E01012539,38
E01012540,43.5
E01012541,37
E01012542,48
E01012543,37
E01012544,45
E01012545,32
E01012546,30
E01012547,42
E01012548,41
E01012549,51
E01012550,47
E01012551,43
E01012552,43
E01012553,43
E01012554,45
E01012555,46
E01012556,47
E01012557,40
E01012558,39
E01012559,44
E01012560,43.5
E01012561,38
E01012562,38
E01012563,43
E01012564,44
E01012565,35
E01012566,34
E01012567,38
E01012568,33
E01012569,36
E01012570,47
E01012571,26
E01012572,30
E01012573,26
E01012574,34
E01012575,34
E01012576,29
E01012577,25
E01012578,26
E01012579,28
E01012580,27
E01012581,44
E01012582,37
E01012583,43
E01012584,42
E01012585,34
E01012586,29
E01012587,31
E01012588,27
E01012589,36
E01012590,40
E01012591,43
E01012592,46.5
E01012593,37
E01012594,35
E01012595,32
E01012596,32
E01012597,39
E01012598,36
E01012599,40
E01012600,40
E01012601,30
E01012602,36
E01012603,30
E01012604,33
E01012605,28
E01012606,27
E01012607,43
E01012608,34
E01012609,48
E01012610,43
E01012611,49
E01012612,52
E01012613,46
E01012614,40
E01012615,45
E01012616,40
E01012617,37
E01012618,46
E01012619,33
E01012620,52
E01012621,35
E01012622,30
E01012623,35
E01012624,36
E01012625,33
E01012628,47
E01012629,31
E01012630,26
E01012631,34
E01012632,33
E01012633,42
E01012634,38
E01012635,34
E01012636,48
E01012637,30
E01012638,33
E01012639,30
E01012640,34
E01012641,27
E01012642,28
E01012643,32
E01012644,29
E01012645,31
E01012646,35
E01012647,41
E01012648,35
E01012649,38
E01012650,32
E01012651,36
E01012652,47
E01012653,37
E01012654,34
E01012655,35
E01012656,29
E01012657,28
E01012658,34
E01012659,40
E01012660,45
E01012661,35
E01012662,57
E01012663,46
E01012664,43
E01012665,58
E01012666,48
E01012667,45
E01012668,47
E01012669,46.5
E01012670,32
E01012671,44
E01012672,44
E01012673,35
E01012674,36
E01012675,31
E01012676,42
E01012677,41
E01012678,40
E01012679,32
E01012680,34
E01012681,42
E01012682,40
E01012683,39
E01012684,36
E01012685,33
E01012686,35
E01012687,37
E01012688,52
E01012689,45
E01012690,40
E01012691,40
E01012692,41
E01012693,45
E01012694,40
E01012695,37
E01012696,35
E01012697,48
E01012698,36
E01012699,43
E01012700,42
E01012701,42
E01012702,52
E01012703,48
E01012704,44
E01012705,41
E01012706,40
E01012707,42
E01012708,39
E01012709,32
E01012710,44
E01012711,41
E01012712,41
E01012713,38
E01012714,45
E01012715,41
E01012716,46
E01012717,48
E01012718,56
E01012719,47
E01012720,34
E01012721,37
E01012722,38
E01012723,42
E01012724,41
E01012725,47
E01012726,47
E01012727,45.5
E01012728,42
E01012729,51
E01012730,45
E01012731,43
E01012732,48
E01012733,38
E01012734,39
E01012735,45
E01012736,48
E01012737,39
E01012738,36
E01012739,36
E01012740,46
E01012741,43
E01012742,43
E01012743,37
E01012744,36
E01012745,42
E01012746,38
E01012747,45
E01012748,43
E01012749,43
